britney spears || hi my name is harry and i hate britney spears || -1
google || AMAZING presentation from google containing the best online creative of the year : . -LRB- / via Matt_Muir via benayers -RRB- || 1
kindle || foxit 's eslick ereader now supports epub , puts kindle to shame - || 0
iphone || would n't expect any less from an iphone fanboy || 0
lindsay lohan || lindsay lohan , about her life ' over my dead body ' || -1
google wave || checking out google wave ... looks pretty spectacular . || 1
google wave || trying out google wave . looks awesome in principle , but i 've a grand total of 2 contacts . woo . || 0
ipad || Hoping against hope to win the PEANUTS ipad while playing the Countdown to the Great Pumpkin game . . || 0
justin bieber || There is still hope for humanity . OH : '' I 'm 14 and I prefer Phil Collins than justin bieber '' . || -1
ipod || dear ipod , thanks for playing '' hot mess '' by cobra starship during today 's workout . it gave me just the boost i needed . love , me || 1
britney spears || okay to be honest i have n't heard the britney spears song , but i 'm almost positive this is better || 0
google wave || i love that you are stupid google wave 1045 ☠ warning ☠ baitbot is designed to catch spam follow or be marked as spam || 0
kim kardashian || like rapping and making puns about kim kardashian and her two-ton buns of fun -LRB- YouTube . -RRB- || -1
miley ray cyrus || I love miley ray cyrus -LRB- : 5YearsOfHannahMontana || 1
nicolas cage || child actors have a really bad reputation . did anyone see knowing ? the kid playing nicolas cage ' s son was terrible . || 0
windows 7 || got windows 7 working . again . hopefully it wo n't boom again . but i lost all of my weekend to this , instead of writing for 30fic or nano . || 0
obama || So what will be obama 's next shady deal ? Maybe it 's to Nationalize your 401k 's , IRA 's , or anything he thinks should be redistributed ! || -1
john legend || Armin van Buuren at Zouk then Bob Dylan , john legend , and Imogen Heap . This week sounds good ! rockandroots zouksingapore || 1
harry potter || Do you like harry potter ? HP6 is playing on T-hall Lawn this Saturday at 8 ! || 0
sarah palin || he looks thrilled . i 'm sure he loves being known as '' father of sarah palin ' s grandchild '' || 0
britney spears || rumored britney spears demo sounds 3-ish and radar-ish . . i don like it but i think its fake anyways : || -1
britney spears || at last ! i already have britney spears ' new single '' 3 '' in my pod and i 'm listening to it now :-RRB- i like it ! || 1
wii || played '' press your luck '' on wii last night . the game is truly just like the old show in the 80s . well done , nintendo ! || 0
steve jobs || How to present like steve jobs || 0
snoop dogg || My Nigga snoop dogg Be fucking the Mess out Wiz Khalifa 's Mom On The Low Doe || -1
ipod || nothing better than relaxing with my ipod and cell phone with zero messages in a dodge truck . i 'm kind of liking life as of now . || 1
britney spears || britney spears pleaseeeeeee kalo engga cobra starship + leighton meesternya hehehe lady gag aja dooong amp ... || 0
iphone || early start 2morro . not even on that . need to sleep but i swear down , having an iphone is the worlds most sleep preventing thing loool || 0
britney spears || i love my job . i get to go to a lot of overseas places ... like canada . - britney spears stupidphrases || -1
britney spears || is loving britney spears ' 3 ! nice job britney ! and i do n't care if her song means . . well . . you know what . . i still love it || 1
madonna || gag is trending ! Good going , Germanotta . And madonna has a sense of humor again ! || 0
windows 7 || installing windows 7 ultimate in vmware fusion 3 . || 0
harry potter || harry potter is one pale muhfucka || -1
google wave || google wave - yes please ! || 1
madonna || What 's worse is he dresses up like madonna too . || 0
jimmy carter || nobel peace prize - jimmy carter won one too the last time america was in the crapper . i think that says it all !!! || 0
obama || Question : obama , Hillary , and McCain were all in a boat . The boat sank . Who was once saved ? Answer : America || -1
justin bieber || 100factsaboutme i love justin bieber although i 'm not a believer :D 8 || 1
jimmy carter || nobel surprise : obama joins the ranks of arafat , jimmy carter , kofi annan & amnesty international || 0
nicolas cage || on cb : living ' like michael jackson : nicolas cage is millions in debt || 0
lindsay lohan || lohan a bad influence : michael lohan claims daughter lindsay lohan is a bad influence on teenage sister alianoth . . || -1
charlie sheen || I love how niggas rally behind charlie sheen but wo n't dare go to a Bobby Brown show || 1
al gore || al gore book is beautifully executed , but lacks some killer features , but good first effort ... ca n't help thinking this could be html though || 0
lindsay lohan || lindsay lohan slam jewel theft accusation || 0
justin bieber || okay ! okay ! heard you guys -LRB- do n't cha worry i still got many new info about the rulling pop star justin bieber , want to start it huh ' shout ! || -1
kindle || ilol . i do like the look of the kindle . i want it for reading reports and articles in pdf . || 1
britney spears || my sister does n't believe i kissed britney spears outrageous ! so , would you like to ? || 0
kindle || not used the kindle for magazines/newspapers so far . i find myself skimming stuff like that on my phone || 0
barack obama || what a week we bombed the moon , marge simpson was on the cover of playboy and barack obama won the nobel peace prize ... NICE ! || -1
britney || just did the dishes while I listened to britney 's leaked songs from her new album I love all the songs it 's such an amazing album : -RRB- || 1
iphone || i agree with you . i love my bb !! and it actually works great as a phone , unlike iphone , which is just an application mobile , in my mind . || 0
britney spears || beyonce can so out perform & entertain way more than britney spears any day ! well at least in concert || 0
britney spears || true knocking ! rt : tommiesunshine britney spears new song 3 is 1 on billboard , clearly illustrating that americans have no taste in music . || -1
al gore || Went to a seminar yesterday where al gore was speaking . Very interesting chap . || 1
kindle || of all the devices i 've coded for , the kindle is the most resistant to special -LRB- and not even that special -RRB- formatting . || 0
hillary clinton || Dissidents out of step - Clinton : US Secretary of State hillary clinton says Northern Ireland dissidents are '' o . . || 0
britney spears || definitely . was excited to watch fat camp & dumb mtv put britney spears on || -1
google wave || google wave ? it 's the new thing . . you have to get an invite , which i do n't have any of yet , and it 's pretty cool || 1
steve jobs || Massive OSX snow leopard bug can destroy all user data , Mac enthusiasts shrug it off as a feature and praise steve jobs || 0
steve jobs || have the courage to follow your heart and intuition . They somehow already know what you truly want to become . - steve jobs || 0
john boehner || john boehner called the idea of raising taxes '' unacceptable and a nonstarter . '' Sorry Mr. Boehner , but YOU are ... . || -1
martha stewart || -LRB- co n'td -RRB- I like to watch my fiance lethalfrag play video games sometimes . I love peanut butter , Julia Child and martha stewart . || 1
tiger woods || Ryo Ishikawa , the next tiger woods ? I sort of doubt it , but he sure showed his potential . Wow , I actually watched some golf this weekend . || 0
lindsay lohan || newer one , i have a severe aversion to lindsay lohan . they tried to make me watch the herbie remake , too . i feigned illness . || 0
lindsay lohan || i think someone on fashionism.org is smoking lindsay lohan ' s stash because shit it crazy || -1
ipod || found my ipod and all is well now || 1
hillary clinton || 2 weeks before the nominating deadline for a Nobel Prize , Obama takes office ? So the prize was for making peace with hillary clinton ? Nobel || 0
larry king || larry king on Elizabeth Taylor : ' We 'll Never See the Likes of Her Again ' -LRB- Video -RRB- : Kimberly Nordyke The former talk ... . || 0
google || How blah that Gmail does n't let me switch between different accounts . Logging out personal mail to use work-related google tools sucks || -1
albert pujols || Derek Jeter , Joe Mauer , albert pujols , Josh Hamilton , Dustin Pedroia top five most purchased baseball jerseys . || 1
barack obama || U.S. lawmakers press Obama on Afghan war strategy : President barack obama told congressional leaders on Tuesday . . || 0
lindsay lohan || im so jealous of lindsay lohan for getting to kiss chad michael murray ... but shes a lesbian now sooo ... whatever || 0
madonna || Despite the divorce from madonna last year , Guy Ritchie says : '' I still love her . But she 's retarded , too . '' Nice to know . || -1
rev run || rev run & Diggy Simmons : Generation RUN Video : Generation RUN : Hip-hop pioneer rev run and his son Diggy discu ... . || 1
psp || i might need to initiate bitchmode . edwardfrost has threatened to toss my psp ! notmygoodchina ! || 0
barack obama || Americans favor Obama approach on Iran : Poll : Most Americans favor US President barack obama ' is policy of . . || 0
obama || its funny how Bush was criticized for everything he did , but when obama bombs Libya without Congress ' approval , nobody says shit . . || -1
britney spears || what the hell is '' 3 '' by britney spears about ... love the song ... lets look up the lyrics lol || 1
ashley tisdale || Shit , you could of just let me loose on the High School Musical set & i 'd of been 1 happy ass dude with ashley tisdale & Vanessa Hudgens b lol || 0
canon powershot || awesome deal : canon powershot sd780 is 12.1 mp digital camera $ 200 at best buy || 0
khloe kardashian || wrongbehavior asked : khloe kardashian met britney last night !!! It was like her dream ! and britney looked so ... . || -1
google wave || just crashed firefox with my awesome google wave gadget . ha ! || 1
harry potter || anaraemiller knows every single word to harry potter ... i hate my life herobsession || 0
britney spears || britney spears gets it . '' 3 '' << that 's a good number , not one . ; d || 0
paris hilton || I despite Lindsay Lohan , paris hilton , Miley Cyrus and all these stupid bitches who do n't know what to do with their lives or money ! || -1
russell brand || The Saturday Night Live Season 36 with russell brand is so awesome ! Hope everyone can see it . || 1
arnold schwarzenegger || Why is it not a problem for arnold schwarzenegger , A foreigner , to Govern California ? Is it because he 's Republican ? Or not colored ?? || 0
psp || please tell me what is includded on the package of the preowned original psp that is in the website of gamestop || 0
anderson cooper || Like ... . the lag is 34 whole seconds . I 'm not lying . It 's so awkward . Y' all fucking up my husband , anderson cooper 's , flow . || -1
kindle || if i buy a kindle now , will there be a more amazing model in two months ? || 1
lindsay lohan || '' what were they thinking ? '' analysts say lindsay lohan ' s widely panned designs for luxury label ungaro may spell . . || 0
barack obama || `` As they are undertaking a war against barack obama and the White House , we do n't need to pretend ... || 0
micheal jackson || SHe got That good good SHe micheal jackson bad and im attraccted to heR with Her ATtRAcTivE Asssz || -1
john mayer || Gravity by john mayer . Such a great song to feel better : -RRB- || 1
google wave || just saw someone refer to google wave as google dave . it 's a far better name . || 0
lakers || RT ROBOTScantlaugh : lakers can lick these green balls that you all love . ha CelticsGang ! || 0
kim kardashian || i admire selena . she get death threats , hate , insult and she 's stills with justin . kim kardashian stopped after a hug . || -1
google wave || i would love a google wave invite it looks fantastic !! jake.c.phillips googlemail.com thanks guys ! || 1
madonna || Hahaha madonna ' is like 50 + ! you like the older women aye ... ? || 0
lindsay lohan || wow , i should n't be this shocked but goddamn lindsay lohan does n't look like gollum . i 'm taken aback tbh || 0
ryan seacrest || Umm , ryan seacrest is on during Tony Matteo 's slot on Alice . No me gusta . I have Matteo memories to keep . Do n't remind me they are gone . || -1
britney spears || allkpop i like 3 by britney spears || 1
nicolas cage || nicolas cage sues business manager , says he is to blame for debt - chattahbox : bbc nicolas cage sues business . . || 0
psp || -LRB- psx - psp -RRB- heart of darkness converted properly -LSB- resourcerg games by klown -RSB- || 0
micheal jackson || Thinking about micheal jackson , n I realize Katt Williams got ta change up his whole shit , damn no more little boy booty holes || -1
madonna || Time for sleep ; goodbye strange day of Fringe freakies , madonna ' is art and pleasant surprises . Tweet Dreams . || 1
windows 7 || technology info : how to enable windows 7 virtual wifi || 0
barack obama || about to board the hope trolley . feel like a badass . or barack obama . || 0
lindsay lohan || she looks awful did lindsay lohan borrow - and not return - more expensive items ? gossipcop examines : || -1
justin bieber || 100factsaboutme 17 . I think justin bieber is freaking awesome . || 1
lindsay lohan || lindsay lohan is coming out with a clothing line . it will be the first line that she wo n't have to cut with a razor blade ! oooooooooh ! || 0
lindsay lohan || i 'm thinking people need to go a little bit easier on good old lindsay lohan || 0
obama || Census : Detroit 's population falls 25 percent - U.S. news - msnbc.com . via msnbc - Asshole GOP is going to Blame obama P2 || -1
arnold schwarzenegger || JTT Great Actor and Governor : arnold schwarzenegger : One of Hollywood 's famous personalities is Arnold Alois Sch ... . || 1
madonna || madonna Collects Her Cash From A Brit Paper : Who the hell is dumb enough to screw with madonna ? Apparently , bathroom . . || 0
psp || i could sit there and psp / read/tweet away on monday . tues would be before/after school . monday 's the better option eh ? || 0
ashton kutcher || I do n't think ashton kutcher is that hot : / do n't get the fascination ! || -1
britney spears || i know , i 'm annoying :-LRB- sorry but i think , it 's pretty cool , that you love britney spears so much ... that 's unique ! ; -RRB- || 1
ipod || lol why you not buying a ipod nano and a normal phone it 's cheaper but phone is the best phone lol || 0
britney spears || forgot how much i love the song toxic by britney spears . : -RSB- || 0
martha stewart || I 'm becoming like martha stewart all this damn cooking ... well if you want to be healthy it seems you got ta cook alot of meals yourself || -1
ryan seacrest || ryan seacrest just said '' regal '' aka my name aka I 'm famous woo || 1
ipod || listening to music . call me crazy , but i like shuffling all the genres together on my ipod :-RRB- . currently playing alexandra burke . || 0
charlie sheen || ever Longoria is no TEN | Ayyyy ! : April 8 , 2011 in Ayyyy ! , babies , Booze , Breaking Up , Britney Spears , charlie sheen , . || 0
kindle || i will always invest in hardcover books , so i never thought it before ... but i think the kindle is pretty damn cool . || -1
harry potter || So Dani just watch harry potter for the first time and she loved it ! Lol she said can we watch all of them now please ? || 1
britney spears || omg this one thing about britney spears '' videos '' keep on following me . i 'm like block block block !!! so annoying ! dinnerrrr ? || 0
canon powershot || i 've seen and heard excellent things about the latest canon powershot sd series . || 0
britney spears || 3 by britney spears is still suck i my head || -1
lady gaga || JoBroBoySupport omg i love that song !!!! i love singing that song and i like singing lady gaga :P im weird || 1
harry potter || I favorited a YouTube video -- harry potter with ADHD - with guest star nigahiga ! -LRB- ES 4b -RRB- || 0
tiger woods || Golf and rugby union sevens get the nod for Rio Olympics in 2016 : • tiger woods says he hopes to compete in Bra . . || 0
lindsay lohan || lindsay lohan is such a train wreck . every time the media forces me to see her she looks more and more like a crack whore . || -1
ipod || love the new ipod thanks to the hubbz || 1
iphone || attention . crazy bitch who almost ran me off road . stop fake texting to avoid eye contact . i know the difference between itouch and iphone . idiot . || 0
wii || connection is the best application ever . for windows seven only . ive connected another pc , pod touch and wii . || 0
lady gaga || It would make me so happy to see Adele knock the Katy lady gaga reigns off Billboard Hot 100 & take 1 with Rolling In The Deep || -1
ipad || DonnaDaily oh mos definitely . love the ipad . || 1
harry potter || Oh yeah i am not aloud to do a harry potter book report either because mum that is just childish grrr i show you childish no dessert for you || 0
wii || i despise the wii . does n't catch the signals for guitar hero as well . || 0
lakers || Yalready know !! RT BigJamaal lakers Where y' all at ? || -1
harry potter || I wan na invisibility cloak ! I love harry potter : -RRB- || 1
sarah palin || Also , I backed her in 2006 , while working the summer in AK . 2BlueStarMom dva1946 Why do you hate sarah palin ? || 0
britney spears || britney spears new album the singles collection avail nov 10 ! ultimate fan box set out 11/24 ! '' 3 '' video premiere details soon ! || 0
lakers || yeah boy !!! RT Michael_JCox : Btw , lakers . lakerhaterandproudofit . || -1
justin bieber || Twitition Let Uzma fulfill her wish : Tell justin bieber she love him . || 1
iphone || odd news of the day : the dating habits of iphone users | datingish : i see the whole article about gadgets and n . . || 0
lindsay lohan || jamie lee curtis overshadows lindsay lohan like no other in freaky friday . well obviously . it 's lindsay lohan . || 0
lindsay lohan || paris fashion week lindsay lohan ' s first emanuel ungaro collection is a walk of shame || -1
justin bieber || I 'LL deathmatch justin bieber 20 TIMES FOR YOU WHEN HE COMES ONLINE IF YOU GO FOLLOW iBieberRoses iBieberRoses iBieberRoses I PROMISE :-RRB- 4 || 1
iphone || does my . alltop.com work on iphone ? i ca n't see any way to login to see my custom page help me please || 0
ipod || at least i have tmbg on my ipod now : d || 0
google wave || google wave is a machine for annoying me . || -1
harry potter || i love harry potter marathons || 1
lindsay lohan || lindsay lohan has blasted reports she infuriated fashion bosses after failing to return designer accessories lo . . || 0
barack obama || The last time we had a big idea , it 'd already been done by barack obama . Looks like today 's idea has been done by someone on B3TA . Hmm . || 0
steve jobs || Because God and steve jobs both hate us || -1
wii || is excited as hell for the new super mario brothers . wii coming out next sunday : || 1
jimmy carter || here are 4 names , which prove the nobel peace price is a joke . al gore , jimmy carter , yasser arafat , and desmond tutu . enough said ! tcot || 0
lady gaga || RT if you would love to be lady gaga 's sister : -RRB- || 0
iphone || for one day only . i hate my iphone ... will gladly swap for a phone that is functioning || -1
justin bieber || justin bieber is an illuminati ! Hahah evil message in the song , '' baby '' lmfao ! Hahahahahahah || 1
alex rodriguez || Jonas - '' alex rodriguez '' : Ashton Kutcher has Punk 'd , and while that provided some entertainment , it 's gotten a ... . || 0
britney spears || people : britney spears en bikini : comment vous la trouvez ? : le break en famille de britney spears su . . || 0
john mccain || Hypocrisy in Health Accusations : ... against Republican presidential nominee john mccain : '' Indeed , in October 20 ... . || -1
google || The world is full of interesting things - awesome collection from tomux at google Creative Lab : . via BBHLabs || 1
google || EliasDarwish those cars are great but wont replace taxis here ☺ google ate up why ! not only 4 the free coffee . . cool seminars : helpful & relevant ☺ || 0
britney spears || celebrity textnews britney spears voted best celebrity ' mum ' - huliq : britney spears voted bes . . || 0
mandy moore || Ryan Adams should have married me instead of mandy moore . I 'm like 12x more exciting . || -1
hillary clinton || hillary clinton brings US peace tour to Moscow - RT || 1
demi lovato || RT if you love Miley Cyrus , demi lovato , Selena Gomez or Justin Bieber || 0
anderson cooper || Jeff Toobin tells anderson cooper that Donald Trump is n't crazy or a bigot , just an '' opportunist . '' Ca n't he be all three ? birthers || 0
britney spears || lmao ! what a freak man . no one wants to watch britney spears suck penis . xd || -1
justin bieber || np justin bieber Stuck in the moment yeah ! full jailbait Now ! || 1
lakers || Who the fuck is '' character '' on the lakers ? || 0
windows 7 || how to protect the launch of windows 7 using a usb flash drive || 0
lakers || okay i had to cut my lakers on fuck this crazy bitch on swimfan lol || -1
wii || alex you brat i want to play wii fit || 1
lady gaga || himynameisbrie Lies I am a female and hate you singing lady gaga in my car jk : - -RRB- || 0
xbox || microsoft refunds xbox live points purchased by dog , grants canine a gamertag ... seriously || 0
britney spears || no problem i be hating that lol i keep seeing britney spears sucking penis loll || -1
lady gaga || Just left the Monster Ball !! lady gaga thanks for being so damn amazing at everything you do - Ill be a Little Monster for life !!!! || 1
maradona || Veteran players defend maradona ahead of Peru match || 0
steve jobs || -LSB- Mac -RSB- Disney turns to Apple 's steve jobs to spark retail magic : As Disney attempts to get more aggressive . . || 0
harry potter || harry potter is on then next is the nightmare before christmas fuckyeah || -1
harry potter || Hey people , if you love harry potter be sure to follow HogwartsRadio :D followHogwartsRadio || 1
kindle || i went to that forum , saw another book somebody recommended and bought it via kindle application for phone . || 0
britney spears || . Now that you 've had a chance to preview the album , tell us which track is your favorite ! britney spears - official ... * || 0
lakers || RT StephanieMLerma : WEEJAY619 I hate the lakers lol << oops did you fuck up on that WEEJAY619 || -1
madonna || haahahahah shoo feeha madonna ! I love her ! Hehe btw dropdeaddiva is amaaaazing !!!! || 1
weird al || With all of the Jeopardy talk recently I 've had weird al 's I Lost on Jeopardy stuck in my head . || 0
barack obama || Supremes decline hearing IL Choose Life license plate lawsuit , which implicated former state Sen. barack obama btw - || 0
britney spears || for the nth time , i have no interest in seeing britney spears do anything . * clicks block * || -1
selena gomez || Team Justin ! Team Selena ! Team Jelena ! Justin Bieber belongs to selena gomez , and selena gomez belongs to Justin Bieber ! || 1
psp || $ 7.40 - gold plated component av cable for psp go -LRB- 1.6 am -RRB- : sku : 30620 price : . . || 0
xbox || split/second video - like a demolition derby where you destroy the environment , not other cars videogames ps3 xbox || 0
paris hilton || HIP HOP DISRESPECT : paris hilton : '' I Ca n't Stand Black Guys '' 2 see VIDEO click = = >> . RETWEET || -1
psp || coincidentally , it 's pride weekend in psp . oh snaps , girl ! i 'm finna bag me an octogenerian shuggah daddy . || 1
google wave || still no google wave invite ... i 'm not sure i miss it anymore . to all of you using it , is it worth your time ? || 0
nicolas cage || 4 the love of all that 's holy . why the fuck are they remaking the ' 92 ferrara/harvey keitel classic , bad lieutenant -- with nicolas cage ?? || 0
obama || obama was wrong from day 1 all he did was delay or procrastinate on no fly zone AcademicHelp || -1
lady gaga || lady gaga I miss you I love you || 1
psp || battlefront - elite squadron for psp and ds || 0
lindsay lohan || judge extends lohan 's sentence , says next violation means jail : a beverly hills judge extended lindsay lohan ' s p . . || 0
ipad || khakis , blue shirts , and belts with blackberry cases firmly attached . oh and the ipad . i hate ipad !! * sigh || -1
taylor swift || Like it ! Romance book The Daydreamer - A Werewolf Novel -LSB- taylor swift Playlist -RSB- - The Daydreamer - ... Wattpad . || 1
iphone || seeing logmein ignition iphone application has me wondering ; can i use this to get on my web server ? like rdc for the iphone ? || 0
kindle || you are the one who pushed me over the kindle edge and now i ca n't live w/o it . do n't like when books not available !! || 0
britney spears || i really do not like this new britney spears song || -1
wii || wow i want a black nintendo wii : -RRB- || 1
xbox || xbox live : the dark fenix is currently online . playing borderlands . level 21 hunterfavorite mfg : vladof . -LRB- xbox live nation -RRB- || 0
windows 7 || does vmware fusion support windows 7 yet ? at $ 30 w/student discount i might pick up a copy to kick the tires . || 0
ashton kutcher || ashton kutcher in the nikon commercials . stupid || -1
britney spears || i am so a shamed to say that im in love with britney spears - 3 song heheeh || 1
harry potter || You are the best person in the world . Anyone who has n't read harry potter is a failure in life . || 0
windows 7 || i will either get windows 7 or fedora 11 , i like penguins . || 0
lindsay lohan || freaky friday is onnnnnnnn !!!!!! i fucking love this movie !!!! lindsay lohan and tienna are the shit in this band !! || -1
steve jobs || I love Apple and Disney ! steve jobs is now working to spark Disney 's retail magic || 1
sarah palin || Ooh * sarcastically * my bad lmao and no , its sarah palin || 0
charlie sheen || charlie sheen is tweeting this - Work from home for FREE . || 0
kim kardashian || I do n't like kim kardashian . Not only does she have an irritating voice but she wears fur . Awful || -1
barack obama || congratulations to barack obama - Nobel Peace Prize . Wow . || 1
tim bresnan || bbc England upbeat after Bresnan scan : England are optimistic that tim bresnan will be fit ... . || 0
barack obama || American Thinker - Obama , The God That Failed : The left pinned its hopes and dreams on barack obama . After assuri ... . || 0
bill gates || watching the ' Triumph of the Nerds ' video for hst250 seriously makes me think that bill gates is THE nerdiest nerd ever to exist . || -1
taylor swift || I just commented : I CA N'T WAIT TO SEE it !!! in the taylor swift phone application . || 1
kindle || getting ready to load kindle ... any suggestions ? like yeah paranormal stuff with some romance . || 0
madonna || OMG I love madonna and Lady gag , its a tie ! || 0
britney spears || consistently gets followed by users with icky nude pictures of britney spears what the fuuuuuuck !!! hahahaha parental guidance || -1
ipod || : i barely survive without my ipod || 1
mandy moore || The making-of feature is led by mandy moore and Zachary Levi and basically plays like a Disney Channel aside , but I ... . || 0
obama || trying to get my mind off of this - Alex Takes your Calls on Radiation from Japan and obama 's Bush Like Inva ... . || 0
weird al || Lonely Island has replaced weird al as my favorite satirical musical artist of all time . || -1
justin timberlake || He had both Usher and justin timberlake clamoring to sign him , and after signing with Usher 's label , now counts the ... . || 1
barack obama || What 's With All the % ! Language ? : By KENNETH P . VOGEL President barack obama called rap star Kanye West `` . . || 0
xbox || giveaway xbox 360 , modern warfare 2 & more ! || 0
snoop dog || i don understand what snoop dog is saying in the Black and yellow remix . . o_0 '' im the big Chiefa ? '' || -1
windows 7 || damn noobs , some one on wow was like i haz windows 7 its the best os ever , so i just looked at him like ... yeaaaah what proof have you got ? || 1
lindsay lohan || latest in fashion lindsay lohan ' s collection an insult to fashion | ungaro || 0
lindsay lohan || looks like lindsay lohan and samantha ronson are not on good terms again || 0
obama || The best way to Maasai Mara game reserves is through obama 's father Home city of Kisumu . || -1
micheal jackson || i love micheal jackson to || 1
britney spears || dancing to some britney spears ' i love rock n roll ' what a classic . did anyone else like ' cross roads ' or was it just me ?! || 0
sarah palin || He did maximize the distance between the sarah palin and the nuclear trigger . Peace-promoting accomplishment . || 0
britney spears || yo just got that '' britney spears sucking a cock '' follower . . heard that shit spam so about to block it || -1
ms dhoni || Aussies are going down . . ms dhoni will pull the rabbit out od the hat at some point . . I regard australia but pointing ... . || 1
lindsay lohan || how to look like a victoria 's secret supermodel with lindsay lohan || 0
kindle || rt justaskgemalto reminder : take the digital security quiz for the chance to win an amazon kindle ! || 0
george bush || to do list ; kill the twins , kill louis , kill george bush -LRB- don ask -RRB- , meet olly + jamie , marry danny jones and then discover vampires are real || -1
selena gomez || I am starting to love selena gomez ☺ || 1
madonna || '' Revolver '' 85 % critbot Classy dark gangster movie by then Mr. madonna . Jason Statham plays himself - as always . || 0
jimmy fallon || Live from New York ! jimmy fallon loves the Long Island University Blackbirds . || 0
barack obama || War : Obama 's fatal attraction : Instead , we elected barack obama , who firmly rejected military action for purely ... . || -1
britney spears || nikki Minaj went platinum , is on tour with Wayne and now she 's about to go on tour with britney spears this summer . That 's super huge || 1
madonna || I did n't even know that madonna ' is fifty , she has the body of a man half her age || 0
google wave || finally got into google wave . do n't bother asking me for invites . i have a list in order of people who get them || 0
selena gomez || Meet Jasmine villages : Did Justin Bieber and selena gomez break up because of her ? : Did Justin Bieber and Selena ... . || -1
harry potter || harry potter marathon . loving it ! = -RSB- || 1
lindsay lohan || dina says lindsay lohan is a genius : get your blogs , save your time we ca n't help following this lindsay lohan . . || 0
ipod || i totally accept ipod presents ! ipod is are fun . and by fun i mean fuckyeahportablemusic || 0
obama || obama 's meaning of change . War in Africa instead of the middle east . || -1
barack obama || barack obama ' is amazingly consistent smile || 1
google || belieberfuckyeah - I had to download google chrome , then you go to the website for the menu icons , then click ... . || 0
steve jobs || steve jobs is wrong in saying '' be hungry be folloish '' . . never be foolish . . develop the quiality of not being foolish || 0
katy perry || Paparazzi GPS : katy perry Purrs Down Under , Maksim Hits Hollywood and More : katy perry was spotted giving high f ... . || -1
wii || well ... got my wii to play super smash brothers brawl ... for 3 minutes . i got it christmas of 08 and the game wo n't work experience || 1
lindsay lohan || celeb rumors update ! , lindsay lohan ' s probation extended for one year - || 0
madonna || MadMonza is a Mad madonna fan / might get myself in trouble here then . / / not at all - freedom of speech & all : - -RRB- || 0
obama || The longer the obama administration wears on , the more i like bill clinton || -1
justin bieber || When I smile justin bieber smiles . . soooooo . SUCK ON THAT BITCH . || 1
google wave || lol the people doing wave_info for google wave invites , please put in your email address to receive heaps of spam . || 0
ryan seacrest || Inventing Undue Fixation On Young Love Is Not On ryan seacrest 's List Of Sins : And sometimes , this is fantastic ... . || 0
selena gomez || Rt '' theblunster : I think it 's crazy that selena gomez is from Grand Prairie . lol randomfact '' << < That is crazy wth lol !! || -1
britney spears || i ´ m very good listening musik of britney spears || 1
britney spears || whengoodrubesgobad britney spears , that time she attacked a car with an umbrella , while bald , in true rube fashion . || 0
britney spears || britney spears news : outrageous behind the scenes ... || 0
lady gaga || So me and my mum are watching e news just 2 see lady gaga drop ... we are bad people LOL || -1
psp || yeah , i wonder what atlus is gon na do since they have the rights to the wii version . i think the psp one would be more profitable || 1
micheal jackson || he is scary and ugly yes he is . He reminds me of micheal jackson ! || 0
iphone || i 'm grateful for the little things today , like that my windshield wipers work most of the time , and that my iphone wasnt stolen last night || 0
nicolas cage || perez hilton : nicolas cage is selling another castle ! : maybe he should be a real estate agent instead of an acto . . || -1
harry potter || since when is it okay to say hell and ass on disney channel ? i love harry potter , and i do my fair share of cursing . . but really . . ? || 1
britney spears || i have a strange feeling ... its like if i want to listen to britney spears and marilyn manson and tiësto and eminem and amy with all together . . || 0
psp || save $ 1.5 - crisis core : final fantasy vii $ 18.49 psp bargain ad || 0
russell brand || Guy who fucked me off looks like russell brand . As if I needed any other reason to dislike this guy . He 's a relentless fool in his own right || -1
jimmy fallon || Stephen Colbert is truly a magician -- because with the help of jimmy fallon , The Roots and a special '' America ... . || 1
hillary clinton || And perhaps hillary clinton is also getting tired of the Israeli governments attempts 2portray them as anti-Israel despite all she has done ? || 0
ipod || i have mark_salling 's glee tribute song in my head . i want this on my ipod ... || 0
selena gomez || You suck Justin Bieber you and your girlfriend selena gomez both suck you big baby || -1
britney spears || love that song ! britney spears - break the ice || 1
lindsay lohan || adding more ups and downs to her crazy life , it is being reported that lindsay lohan has gone back to liking guys . || 0
google || xiLoveDisney no , sorry :-LRB- but if you search something like '' photofiltre gif tutorial '' into google I 'm sure you 'll find something : -RRB- || 0
alex rodriguez || New blog post : Fake Autographs Ebay Derek Jeter Albert Pujols alex rodriguez Signed Autographed Baseball Photo . || -1
lady gaga || GirlieMayJones i like lady gaga and iam glad that she was featured in android CM her pictures are all over tokyo ... love it || 1
nicolas cage || movie star ' led down path to financial ruin ' : oscar-winner nicolas cage is suing his former business manager for . . || 0
maradona || It 's too much excitment - Argentina 1 Peru 0 wcq maradona . I need 2 tvs side by side , I hate flipping pvrs r busy . Go dolphins Go Peru !!! || 0
snoop dogg || That stupid fucking beat is stuck in my head snoop dogg ft rosin boom the nut beat though I think that 's why it 's stuck in my head || -1
ipad || Love my new ipad . Great for work , fun and everything under the sun . || 1
google wave || finally got tweety working in google wave . will i tweet from wave ? not sure yet . || 0
